Frequent itemsets:
0.013933440256615878 : frozenset({'522', '990'})
0.013833199679230152 : frozenset({'530', '523'})
0.011026463512429831 : frozenset({'523', '56'})
0.010725741780272654 : frozenset({'630', '523'})
0.010625501202886928 : frozenset({'523', '633'})
0.012028869286287089 : frozenset({'654', '523'})
0.012730553327987169 : frozenset({'664', '523'})
0.019246190858059342 : frozenset({'523', '693'})
0.010625501202886928 : frozenset({'884', '523'})
0.015838011226944667 : frozenset({'938', '523'})
0.011026463512429831 : frozenset({'526', '693'})
0.012429831595829992 : frozenset({'562', '527'})
0.010024057738572574 : frozenset({'570', '527'})
0.01152766639935846 : frozenset({'578', '527'})
0.01152766639935846 : frozenset({'73', '527'})
0.010926222935044106 : frozenset({'842', '527'})
0.011226944667201283 : frozenset({'845', '527'})
0.010224538893344026 : frozenset({'884', '527'})
0.010926222935044106 : frozenset({'959', '527'})
0.012028869286287089 : frozenset({'527', '990'})
0.010324779470729751 : frozenset({'528', '886'})
0.017842822774659182 : frozenset({'530', '539'})
0.012730553327987169 : frozenset({'530', '541'})
0.010324779470729751 : frozenset({'530', '542'})
0.01553728949478749 : frozenset({'530', '562'})
0.011427425821972734 : frozenset({'530', '568'})
0.012028869286287089 : frozenset({'530', '577'})
0.01413392141138733 : frozenset({'530', '598'})
0.010926222935044106 : frozenset({'6', '530'})
0.01082598235765838 : frozenset({'530', '606'})
0.02145148356054531 : frozenset({'530', '615'})
0.01152766639935846 : frozenset({'530', '618'})
0.011226944667201283 : frozenset({'654', '530'})
0.016940657578187652 : frozenset({'530', '664'})
0.0136327185244587 : frozenset({'530', '676'})
0.010024057738572574 : frozenset({'530', '683'})
0.018945469125902167 : frozenset({'530', '685'})
0.03498396150761828 : frozenset({'530', '693'})
0.010324779470729751 : frozenset({'530', '695'})
0.013732959101844426 : frozenset({'530', '702'})
0.011928628708901363 : frozenset({'530', '707'})
0.011728147554129912 : frozenset({'530', '71'})
0.015236567762630313 : frozenset({'530', '72'})
0.017742582197273458 : frozenset({'530', '721'})
0.020348837209302327 : frozenset({'530', '723'})
0.01413392141138733 : frozenset({'530', '73'})
0.011026463512429831 : frozenset({'530', '737'})
0.014534883720930232 : frozenset({'530', '74'})
0.015938251804330394 : frozenset({'530', '753'})
0.012630312750601443 : frozenset({'530', '76'})
0.021251002405773857 : frozenset({'530', '767'})
0.013833199679230152 : frozenset({'530', '776'})
0.014334402566158781 : frozenset({'530', '779'})
0.011828388131515637 : frozenset({'530', '785'})
0.010525260625501203 : frozenset({'530', '789'})
0.01744186046511628 : frozenset({'530', '790'})
0.01152766639935846 : frozenset({'530', '796'})
0.011427425821972734 : frozenset({'530', '799'})
0.010525260625501203 : frozenset({'530', '810'})
0.010725741780272654 : frozenset({'530', '820'})
0.012630312750601443 : frozenset({'530', '827'})
0.02475942261427426 : frozenset({'530', '830'})
0.011627906976744186 : frozenset({'530', '855'})
0.013331996792301523 : frozenset({'530', '863'})
0.01653969526864475 : frozenset({'884', '530'})
0.014534883720930232 : frozenset({'530', '887'})
0.010224538893344026 : frozenset({'530', '889'})
0.013933440256615878 : frozenset({'530', '894'})
0.011828388131515637 : frozenset({'530', '896'})
0.01082598235765838 : frozenset({'530', '898'})
0.013231756214915798 : frozenset({'530', '9'})
0.016339214113873297 : frozenset({'530', '915'})
0.01744186046511628 : frozenset({'530', '920'})
0.018344025661587812 : frozenset({'530', '938'})
0.018043303929430633 : frozenset({'530', '945'})
0.017341619887730555 : frozenset({'530', '947'})
0.012630312750601443 : frozenset({'530', '950'})
0.02145148356054531 : frozenset({'530', '957'})
0.02095028067361668 : frozenset({'530', '967'})
0.01152766639935846 : frozenset({'530', '990'})
0.011126704089815557 : frozenset({'922', '531'})
0.011928628708901363 : frozenset({'539', '615'})
0.011828388131515637 : frozenset({'539', '693'})
0.013732959101844426 : frozenset({'539', '767'})
0.011828388131515637 : frozenset({'539', '957'})
0.013833199679230152 : frozenset({'541', '55'})
0.015236567762630313 : frozenset({'693', '541'})
0.016840417000801924 : frozenset({'727', '541'})
0.0136327185244587 : frozenset({'798', '541'})
0.011327185244587009 : frozenset({'799', '541'})
0.01082598235765838 : frozenset({'813', '541'})
0.011728147554129912 : frozenset({'957', '541'})
0.012530072173215718 : frozenset({'74', '542'})
0.011928628708901363 : frozenset({'542', '767'})
0.010324779470729751 : frozenset({'542', '79'})
0.010625501202886928 : frozenset({'798', '542'})
0.012630312750601443 : frozenset({'830', '542'})
0.010525260625501203 : frozenset({'845', '542'})
0.012028869286287089 : frozenset({'542', '896'})
0.011026463512429831 : frozenset({'938', '542'})
0.014033680834001604 : frozenset({'542', '957'})
0.013833199679230152 : frozenset({'549', '767'})
0.012530072173215718 : frozenset({'830', '549'})
0.01082598235765838 : frozenset({'948', '549'})
0.012028869286287089 : frozenset({'549', '957'})
0.010926222935044106 : frozenset({'727', '55'})
0.01653969526864475 : frozenset({'798', '55'})
0.011627906976744186 : frozenset({'799', '55'})
0.010024057738572574 : frozenset({'830', '55'})
0.013231756214915798 : frozenset({'896', '55'})
0.010024057738572574 : frozenset({'915', '55'})
0.01152766639935846 : frozenset({'554', '56'})
0.011026463512429831 : frozenset({'598', '554'})
0.010224538893344026 : frozenset({'630', '554'})
0.010324779470729751 : frozenset({'554', '633'})
0.0101242983159583 : frozenset({'554', '941'})
0.010024057738572574 : frozenset({'554', '990'})
0.013532477947072975 : frozenset({'562', '56'})
0.015737770649558943 : frozenset({'630', '56'})
0.010525260625501203 : frozenset({'633', '56'})
0.02074979951884523 : frozenset({'767', '56'})
0.011226944667201283 : frozenset({'776', '56'})
0.010024057738572574 : frozenset({'830', '56'})
0.010625501202886928 : frozenset({'938', '56'})
0.010024057738572574 : frozenset({'941', '56'})
0.011828388131515637 : frozenset({'957', '56'})
0.010926222935044106 : frozenset({'562', '570'})
0.011427425821972734 : frozenset({'574', '562'})
0.01222935044105854 : frozenset({'562', '650'})
0.010024057738572574 : frozenset({'562', '658'})
0.010926222935044106 : frozenset({'683', '562'})
0.010425020048115477 : frozenset({'562', '693'})
0.010224538893344026 : frozenset({'562', '72'})
0.014735364875701684 : frozenset({'562', '721'})
0.011728147554129912 : frozenset({'723', '562'})
0.0101242983159583 : frozenset({'562', '753'})
0.012329591018444266 : frozenset({'562', '767'})
0.010425020048115477 : frozenset({'562', '776'})
0.01152766639935846 : frozenset({'562', '789'})
0.01653969526864475 : frozenset({'796', '562'})
0.012730553327987169 : frozenset({'810', '562'})
0.01794306335204491 : frozenset({'830', '562'})
0.015036086607858861 : frozenset({'845', '562'})
0.010425020048115477 : frozenset({'863', '562'})
0.011728147554129912 : frozenset({'884', '562'})
0.010625501202886928 : frozenset({'562', '896'})
0.010525260625501203 : frozenset({'562', '920'})
0.011627906976744186 : frozenset({'947', '562'})
0.017742582197273458 : frozenset({'562', '957'})
0.01082598235765838 : frozenset({'562', '959'})
0.012530072173215718 : frozenset({'562', '967'})
0.010224538893344026 : frozenset({'845', '570'})
0.0101242983159583 : frozenset({'959', '570'})
0.010324779470729751 : frozenset({'796', '574'})
0.010625501202886928 : frozenset({'695', '575'})
0.015437048917401764 : frozenset({'723', '577'})
0.011427425821972734 : frozenset({'788', '577'})
0.012630312750601443 : frozenset({'73', '578'})
0.0101242983159583 : frozenset({'842', '578'})
0.010725741780272654 : frozenset({'578', '990'})
0.013933440256615878 : frozenset({'65', '580'})
0.016138732959101846 : frozenset({'796', '580'})
0.013031275060144346 : frozenset({'922', '580'})
0.011327185244587009 : frozenset({'632', '582'})
0.0101242983159583 : frozenset({'582', '658'})
0.01152766639935846 : frozenset({'683', '582'})
0.010425020048115477 : frozenset({'582', '739'})
0.015737770649558943 : frozenset({'586', '693'})
0.010725741780272654 : frozenset({'586', '741'})
0.011226944667201283 : frozenset({'586', '76'})
0.012830793905372895 : frozenset({'586', '776'})
0.010926222935044106 : frozenset({'753', '59'})
0.011126704089815557 : frozenset({'598', '659'})
0.01152766639935846 : frozenset({'598', '685'})
0.014534883720930232 : frozenset({'598', '693'})
0.010425020048115477 : frozenset({'598', '695'})
0.0101242983159583 : frozenset({'598', '830'})
0.013231756214915798 : frozenset({'598', '863'})
0.012429831595829992 : frozenset({'598', '957'})
0.013231756214915798 : frozenset({'599', '967'})
0.012329591018444266 : frozenset({'676', '60'})
0.01082598235765838 : frozenset({'938', '601'})
0.011728147554129912 : frozenset({'603', '778'})
0.010926222935044106 : frozenset({'606', '753'})
0.01222935044105854 : frozenset({'607', '767'})
0.011327185244587009 : frozenset({'607', '957'})
0.011928628708901363 : frozenset({'615', '693'})
0.01082598235765838 : frozenset({'615', '721'})
0.011327185244587009 : frozenset({'753', '615'})
0.0101242983159583 : frozenset({'615', '767'})
0.013331996792301523 : frozenset({'615', '776'})
0.010024057738572574 : frozenset({'615', '789'})
0.015036086607858861 : frozenset({'796', '615'})
0.012530072173215718 : frozenset({'830', '615'})
0.011126704089815557 : frozenset({'615', '915'})
0.011126704089815557 : frozenset({'938', '615'})
0.012329591018444266 : frozenset({'830', '618'})
0.011728147554129912 : frozenset({'626', '674'})
0.010625501202886928 : frozenset({'630', '633'})
0.010725741780272654 : frozenset({'630', '938'})
0.0101242983159583 : frozenset({'630', '941'})
0.011627906976744186 : frozenset({'632', '747'})
0.011928628708901363 : frozenset({'632', '767'})
0.01082598235765838 : frozenset({'830', '632'})
0.010525260625501203 : frozenset({'884', '632'})
0.010625501202886928 : frozenset({'664', '633'})
0.011627906976744186 : frozenset({'633', '767'})
0.0101242983159583 : frozenset({'941', '633'})
0.01413392141138733 : frozenset({'74', '634'})
0.016940657578187652 : frozenset({'662', '642'})
0.014635124298315958 : frozenset({'642', '801'})
0.015938251804330394 : frozenset({'830', '642'})
0.01222935044105854 : frozenset({'796', '65'})
0.010425020048115477 : frozenset({'922', '65'})
0.015036086607858861 : frozenset({'830', '650'})
0.016138732959101846 : frozenset({'654', '723'})
0.010525260625501203 : frozenset({'683', '658'})
0.010024057738572574 : frozenset({'659', '796'})
0.010425020048115477 : frozenset({'830', '659'})
0.01082598235765838 : frozenset({'723', '662'})
0.010024057738572574 : frozenset({'662', '776'})
0.022654370489174017 : frozenset({'662', '801'})
0.024558941459502808 : frozenset({'662', '830'})
0.011928628708901363 : frozenset({'662', '957'})
0.011327185244587009 : frozenset({'662', '990'})
0.010024057738572574 : frozenset({'664', '687'})
0.019446672012830794 : frozenset({'664', '693'})
0.010926222935044106 : frozenset({'664', '721'})
0.010926222935044106 : frozenset({'723', '664'})
0.01222935044105854 : frozenset({'664', '74'})
0.011126704089815557 : frozenset({'764', '664'})
0.013031275060144346 : frozenset({'664', '767'})
0.01152766639935846 : frozenset({'664', '776'})
0.01343223736968725 : frozenset({'664', '796'})
0.010024057738572574 : frozenset({'664', '798'})
0.01082598235765838 : frozenset({'664', '806'})
0.010725741780272654 : frozenset({'830', '664'})
0.011427425821972734 : frozenset({'664', '834'})
0.01152766639935846 : frozenset({'664', '855'})
0.012630312750601443 : frozenset({'664', '856'})
0.011226944667201283 : frozenset({'922', '664'})
0.01082598235765838 : frozenset({'938', '664'})
0.018644747393744988 : frozenset({'664', '957'})
0.011126704089815557 : frozenset({'674', '693'})
0.010224538893344026 : frozenset({'922', '674'})
0.013331996792301523 : frozenset({'830', '675'})
0.010224538893344026 : frozenset({'863', '675'})
0.01222935044105854 : frozenset({'675', '896'})
0.012830793905372895 : frozenset({'676', '830'})
0.01413392141138733 : frozenset({'693', '677'})
0.010425020048115477 : frozenset({'830', '681'})
0.010324779470729751 : frozenset({'687', '683'})
0.01082598235765838 : frozenset({'683', '693'})
0.010725741780272654 : frozenset({'683', '71'})
0.019747393744987973 : frozenset({'723', '683'})
0.012028869286287089 : frozenset({'683', '767'})
0.012730553327987169 : frozenset({'683', '789'})
0.011627906976744186 : frozenset({'790', '683'})
0.011427425821972734 : frozenset({'683', '798'})
0.012530072173215718 : frozenset({'810', '683'})
0.010224538893344026 : frozenset({'683', '827'})
0.018945469125902167 : frozenset({'830', '683'})
0.014434643143544507 : frozenset({'683', '855'})
0.01293103448275862 : frozenset({'683', '889'})
0.010324779470729751 : frozenset({'683', '951'})
0.011427425821972734 : frozenset({'683', '957'})
0.01884522854851644 : frozenset({'693', '685'})
0.014534883720930232 : frozenset({'685', '72'})
0.011327185244587009 : frozenset({'74', '685'})
0.01082598235765838 : frozenset({'767', '685'})
0.010425020048115477 : frozenset({'798', '685'})
0.010324779470729751 : frozenset({'830', '685'})
0.012329591018444266 : frozenset({'685', '9'})
0.010625501202886928 : frozenset({'938', '685'})
0.010926222935044106 : frozenset({'687', '950'})
0.010926222935044106 : frozenset({'687', '957'})
0.010324779470729751 : frozenset({'695', '693'})
0.01152766639935846 : frozenset({'70', '693'})
0.011327185244587009 : frozenset({'693', '721'})
0.014434643143544507 : frozenset({'723', '693'})
0.010425020048115477 : frozenset({'73', '693'})
0.015838011226944667 : frozenset({'74', '693'})
0.011126704089815557 : frozenset({'741', '693'})
0.010324779470729751 : frozenset({'693', '745'})
0.014334402566158781 : frozenset({'759', '693'})
0.01293103448275862 : frozenset({'76', '693'})
0.019446672012830794 : frozenset({'693', '767'})
0.020348837209302327 : frozenset({'776', '693'})
0.01152766639935846 : frozenset({'796', '693'})
0.010024057738572574 : frozenset({'827', '693'})
0.02044907778668805 : frozenset({'830', '693'})
0.015437048917401764 : frozenset({'863', '693'})
0.012129109863672815 : frozenset({'884', '693'})
0.0101242983159583 : frozenset({'693', '9'})
0.016339214113873297 : frozenset({'922', '693'})
0.014635124298315958 : frozenset({'693', '933'})
0.011627906976744186 : frozenset({'938', '693'})
0.015036086607858861 : frozenset({'693', '957'})
0.010425020048115477 : frozenset({'695', '71'})
0.012630312750601443 : frozenset({'695', '9'})
0.011928628708901363 : frozenset({'70', '767'})
0.0101242983159583 : frozenset({'947', '700'})
0.010725741780272654 : frozenset({'776', '707'})
0.010926222935044106 : frozenset({'884', '707'})
0.012329591018444266 : frozenset({'723', '708'})
0.010425020048115477 : frozenset({'947', '709'})
0.010926222935044106 : frozenset({'71', '776'})
0.010024057738572574 : frozenset({'842', '71'})
0.010324779470729751 : frozenset({'71', '898'})
0.011627906976744186 : frozenset({'71', '9'})
0.012028869286287089 : frozenset({'71', '990'})
0.011026463512429831 : frozenset({'711', '983'})
0.011427425821972734 : frozenset({'753', '72'})
0.012630312750601443 : frozenset({'767', '72'})
0.0101242983159583 : frozenset({'790', '72'})
0.010725741780272654 : frozenset({'830', '72'})
0.011728147554129912 : frozenset({'957', '72'})
0.010324779470729751 : frozenset({'967', '72'})
0.015437048917401764 : frozenset({'723', '721'})
0.012830793905372895 : frozenset({'745', '721'})
0.012329591018444266 : frozenset({'767', '721'})
0.013231756214915798 : frozenset({'721', '770'})
0.010224538893344026 : frozenset({'789', '721'})
0.015236567762630313 : frozenset({'796', '721'})
0.010525260625501203 : frozenset({'799', '721'})
0.015437048917401764 : frozenset({'830', '721'})
0.010425020048115477 : frozenset({'863', '721'})
0.0101242983159583 : frozenset({'915', '721'})
0.0101242983159583 : frozenset({'919', '721'})
0.01343223736968725 : frozenset({'922', '721'})
0.013131515637530072 : frozenset({'938', '721'})
0.017542101042502006 : frozenset({'957', '721'})
0.011427425821972734 : frozenset({'983', '721'})
0.013933440256615878 : frozenset({'723', '739'})
0.010525260625501203 : frozenset({'723', '745'})
0.014234161988773055 : frozenset({'723', '767'})
0.01082598235765838 : frozenset({'723', '776'})
0.012329591018444266 : frozenset({'723', '790'})
0.01082598235765838 : frozenset({'723', '796'})
0.02355653568564555 : frozenset({'723', '830'})
0.011327185244587009 : frozenset({'723', '883'})
0.012129109863672815 : frozenset({'723', '889'})
0.010525260625501203 : frozenset({'723', '919'})
0.015136327185244587 : frozenset({'938', '723'})
0.014635124298315958 : frozenset({'723', '950'})
0.019446672012830794 : frozenset({'723', '957'})
0.013131515637530072 : frozenset({'723', '982'})
0.012630312750601443 : frozenset({'723', '990'})
0.010525260625501203 : frozenset({'798', '727'})
0.0167401764234162 : frozenset({'842', '73'})
0.010725741780272654 : frozenset({'945', '73'})
0.013331996792301523 : frozenset({'73', '990'})
0.011627906976744186 : frozenset({'796', '737'})
0.010525260625501203 : frozenset({'767', '739'})
0.011026463512429831 : frozenset({'950', '739'})
0.010425020048115477 : frozenset({'74', '767'})
0.011728147554129912 : frozenset({'830', '74'})
0.011226944667201283 : frozenset({'741', '76'})
0.011928628708901363 : frozenset({'741', '776'})
0.010525260625501203 : frozenset({'938', '745'})
0.013331996792301523 : frozenset({'884', '747'})
0.010525260625501203 : frozenset({'938', '747'})
0.012530072173215718 : frozenset({'753', '767'})
0.012028869286287089 : frozenset({'754', '776'})
0.010324779470729751 : frozenset({'759', '830'})
0.01553728949478749 : frozenset({'76', '776'})
0.016339214113873297 : frozenset({'830', '76'})
0.011627906976744186 : frozenset({'938', '76'})
0.01553728949478749 : frozenset({'776', '767'})
0.0101242983159583 : frozenset({'783', '767'})
0.010024057738572574 : frozenset({'796', '767'})
0.01553728949478749 : frozenset({'830', '767'})
0.012630312750601443 : frozenset({'854', '767'})
0.012429831595829992 : frozenset({'884', '767'})
0.014234161988773055 : frozenset({'767', '896'})
0.010024057738572574 : frozenset({'767', '898'})
0.012530072173215718 : frozenset({'767', '915'})
0.011126704089815557 : frozenset({'919', '767'})
0.012329591018444266 : frozenset({'938', '767'})
0.01293103448275862 : frozenset({'947', '767'})
0.013031275060144346 : frozenset({'957', '767'})
0.013532477947072975 : frozenset({'983', '767'})
0.010224538893344026 : frozenset({'900', '770'})
0.010224538893344026 : frozenset({'938', '770'})
0.010224538893344026 : frozenset({'796', '776'})
0.017542101042502006 : frozenset({'830', '776'})
0.015036086607858861 : frozenset({'863', '776'})
0.015437048917401764 : frozenset({'884', '776'})
0.01152766639935846 : frozenset({'776', '9'})
0.010224538893344026 : frozenset({'914', '776'})
0.012329591018444266 : frozenset({'776', '915'})
0.01343223736968725 : frozenset({'938', '776'})
0.011226944667201283 : frozenset({'776', '957'})
0.010425020048115477 : frozenset({'968', '776'})
0.011226944667201283 : frozenset({'993', '776'})
0.011728147554129912 : frozenset({'779', '990'})
0.01653969526864475 : frozenset({'780', '898'})
0.011327185244587009 : frozenset({'830', '783'})
0.010625501202886928 : frozenset({'810', '789'})
0.010525260625501203 : frozenset({'938', '789'})
0.010625501202886928 : frozenset({'789', '957'})
0.011828388131515637 : frozenset({'957', '79'})
0.010926222935044106 : frozenset({'790', '796'})
0.011627906976744186 : frozenset({'830', '790'})
0.014534883720930232 : frozenset({'790', '889'})
0.01222935044105854 : frozenset({'945', '790'})
0.011427425821972734 : frozenset({'947', '793'})
0.012530072173215718 : frozenset({'830', '795'})
0.014635124298315958 : frozenset({'830', '796'})
0.011026463512429831 : frozenset({'884', '796'})
0.01483560545308741 : frozenset({'796', '9'})
0.012028869286287089 : frozenset({'796', '915'})
0.014234161988773055 : frozenset({'922', '796'})
0.013833199679230152 : frozenset({'796', '957'})
0.012530072173215718 : frozenset({'796', '967'})
0.012329591018444266 : frozenset({'799', '798'})
0.01152766639935846 : frozenset({'798', '957'})
0.010625501202886928 : frozenset({'830', '799'})
0.01814354450681636 : frozenset({'863', '799'})
0.010324779470729751 : frozenset({'945', '799'})
0.022554129911788293 : frozenset({'830', '801'})
0.017141138732959103 : frozenset({'957', '801'})
0.010725741780272654 : frozenset({'830', '810'})
0.010024057738572574 : frozenset({'810', '855'})
0.010625501202886928 : frozenset({'863', '810'})
0.012129109863672815 : frozenset({'813', '877'})
0.011728147554129912 : frozenset({'830', '821'})
0.010625501202886928 : frozenset({'827', '896'})
0.012329591018444266 : frozenset({'830', '863'})
0.0101242983159583 : frozenset({'830', '883'})
0.011026463512429831 : frozenset({'884', '830'})
0.012129109863672815 : frozenset({'830', '886'})
0.012730553327987169 : frozenset({'830', '887'})
0.01553728949478749 : frozenset({'830', '889'})
0.01794306335204491 : frozenset({'830', '896'})
0.0101242983159583 : frozenset({'830', '898'})
0.014735364875701684 : frozenset({'830', '9'})
0.01082598235765838 : frozenset({'830', '915'})
0.01603849238171612 : frozenset({'938', '830'})
0.010024057738572574 : frozenset({'830', '945'})
0.015737770649558943 : frozenset({'830', '957'})
0.014534883720930232 : frozenset({'830', '967'})
0.011026463512429831 : frozenset({'830', '983'})
0.014434643143544507 : frozenset({'834', '896'})
0.020850040096230954 : frozenset({'834', '957'})
0.0101242983159583 : frozenset({'842', '898'})
0.018243785084202085 : frozenset({'842', '990'})
0.010224538893344026 : frozenset({'845', '959'})
0.0101242983159583 : frozenset({'938', '856'})
0.016339214113873297 : frozenset({'957', '856'})
0.01082598235765838 : frozenset({'858', '954'})
0.010425020048115477 : frozenset({'858', '965'})
0.015136327185244587 : frozenset({'887', '863'})
0.013933440256615878 : frozenset({'863', '915'})
0.010324779470729751 : frozenset({'938', '863'})
0.014033680834001604 : frozenset({'863', '957'})
0.012429831595829992 : frozenset({'884', '938'})
0.010024057738572574 : frozenset({'884', '957'})
0.011126704089815557 : frozenset({'887', '896'})
0.010324779470729751 : frozenset({'887', '898'})
0.011427425821972734 : frozenset({'887', '915'})
0.011427425821972734 : frozenset({'887', '920'})
0.011928628708901363 : frozenset({'888', '915'})
0.012329591018444266 : frozenset({'953', '889'})
0.011126704089815557 : frozenset({'896', '9'})
0.01082598235765838 : frozenset({'947', '896'})
0.015036086607858861 : frozenset({'957', '896'})
0.01343223736968725 : frozenset({'896', '967'})
0.011427425821972734 : frozenset({'898', '990'})
0.01553728949478749 : frozenset({'957', '9'})
0.012730553327987169 : frozenset({'934', '915'})
0.011026463512429831 : frozenset({'938', '915'})
0.01082598235765838 : frozenset({'948', '915'})
0.013331996792301523 : frozenset({'957', '915'})
0.01222935044105854 : frozenset({'938', '919'})
0.012830793905372895 : frozenset({'919', '957'})
0.011327185244587009 : frozenset({'920', '957'})
0.010525260625501203 : frozenset({'922', '933'})
0.013231756214915798 : frozenset({'922', '957'})
0.0101242983159583 : frozenset({'938', '949'})
0.010926222935044106 : frozenset({'938', '957'})
0.010324779470729751 : frozenset({'94', '957'})
0.015637530072173216 : frozenset({'945', '957'})
0.010926222935044106 : frozenset({'947', '990'})
0.017341619887730555 : frozenset({'948', '957'})
0.0101242983159583 : frozenset({'961', '957'})
0.010625501202886928 : frozenset({'983', '957'})
0.011026463512429831 : frozenset({'967', '990'})
0.010425020048115477 : frozenset({'316', '218', '101'})
0.011126704089815557 : frozenset({'218', '101', '527'})
0.010425020048115477 : frozenset({'218', '562', '101'})
0.010224538893344026 : frozenset({'845', '218', '101'})
0.010625501202886928 : frozenset({'218', '959', '101'})
0.010224538893344026 : frozenset({'316', '101', '527'})
0.0101242983159583 : frozenset({'316', '562', '101'})
0.010525260625501203 : frozenset({'316', '959', '101'})
0.010324779470729751 : frozenset({'527', '562', '101'})
0.010024057738572574 : frozenset({'845', '101', '527'})
0.010525260625501203 : frozenset({'527', '959', '101'})
0.010024057738572574 : frozenset({'845', '562', '101'})
0.010425020048115477 : frozenset({'562', '959', '101'})
0.0101242983159583 : frozenset({'959', '570', '101'})
0.010224538893344026 : frozenset({'845', '959', '101'})
0.01152766639935846 : frozenset({'369', '111', '44'})
0.011126704089815557 : frozenset({'369', '541', '111'})
0.010425020048115477 : frozenset({'55', '369', '111'})
0.010625501202886928 : frozenset({'369', '798', '111'})
0.010525260625501203 : frozenset({'799', '369', '111'})
0.011226944667201283 : frozenset({'111', '541', '44'})
0.010625501202886928 : frozenset({'55', '111', '44'})
0.010024057738572574 : frozenset({'111', '727', '44'})
0.010525260625501203 : frozenset({'111', '798', '44'})
0.010625501202886928 : frozenset({'111', '541', '55'})
0.010224538893344026 : frozenset({'727', '541', '111'})
0.010625501202886928 : frozenset({'798', '541', '111'})
0.010024057738572574 : frozenset({'55', '798', '111'})
0.010024057738572574 : frozenset({'471', '580', '16'})
0.011226944667201283 : frozenset({'796', '471', '16'})
0.011327185244587009 : frozenset({'65', '580', '16'})
0.012129109863672815 : frozenset({'796', '16', '580'})
0.011728147554129912 : frozenset({'796', '65', '16'})
0.010224538893344026 : frozenset({'922', '796', '16'})
0.010024057738572574 : frozenset({'630', '172', '56'})
0.010024057738572574 : frozenset({'260', '194', '198'})
0.010024057738572574 : frozenset({'194', '33', '198'})
0.0101242983159583 : frozenset({'402', '194', '198'})
0.010024057738572574 : frozenset({'424', '194', '198'})
0.0101242983159583 : frozenset({'194', '493', '198'})
0.0101242983159583 : frozenset({'527', '194', '198'})
0.0101242983159583 : frozenset({'194', '73', '198'})
0.010425020048115477 : frozenset({'990', '194', '198'})
0.0101242983159583 : frozenset({'260', '194', '990'})
0.0101242983159583 : frozenset({'402', '33', '194'})
0.010024057738572574 : frozenset({'424', '33', '194'})
0.010024057738572574 : frozenset({'33', '493', '194'})
0.010024057738572574 : frozenset({'527', '33', '194'})
0.010224538893344026 : frozenset({'73', '33', '194'})
0.010024057738572574 : frozenset({'194', '33', '990'})
0.010024057738572574 : frozenset({'402', '493', '194'})
0.010024057738572574 : frozenset({'527', '402', '194'})
0.010324779470729751 : frozenset({'402', '73', '194'})
0.010324779470729751 : frozenset({'402', '194', '990'})
0.010024057738572574 : frozenset({'424', '493', '194'})
0.010024057738572574 : frozenset({'527', '424', '194'})
0.010024057738572574 : frozenset({'424', '73', '194'})
0.010024057738572574 : frozenset({'424', '194', '990'})
0.0101242983159583 : frozenset({'527', '493', '194'})
0.0101242983159583 : frozenset({'73', '493', '194'})
0.0101242983159583 : frozenset({'194', '493', '990'})
0.0101242983159583 : frozenset({'527', '73', '194'})
0.0101242983159583 : frozenset({'527', '194', '990'})
0.0101242983159583 : frozenset({'194', '73', '990'})
0.010024057738572574 : frozenset({'260', '33', '198'})
0.0101242983159583 : frozenset({'527', '260', '198'})
0.016138732959101846 : frozenset({'260', '842', '198'})
0.0167401764234162 : frozenset({'990', '260', '198'})
0.0101242983159583 : frozenset({'424', '33', '198'})
0.010024057738572574 : frozenset({'33', '493', '198'})
0.0101242983159583 : frozenset({'527', '33', '198'})
0.0101242983159583 : frozenset({'73', '33', '198'})
0.010024057738572574 : frozenset({'842', '33', '198'})
0.010525260625501203 : frozenset({'990', '33', '198'})
0.010024057738572574 : frozenset({'402', '493', '198'})
0.010024057738572574 : frozenset({'527', '402', '198'})
0.010024057738572574 : frozenset({'402', '73', '198'})
0.0101242983159583 : frozenset({'990', '402', '198'})
0.010024057738572574 : frozenset({'424', '493', '198'})
0.010024057738572574 : frozenset({'527', '424', '198'})
0.010024057738572574 : frozenset({'424', '578', '198'})
0.010024057738572574 : frozenset({'424', '73', '198'})
0.010224538893344026 : frozenset({'990', '424', '198'})
0.0101242983159583 : frozenset({'527', '493', '198'})
0.010224538893344026 : frozenset({'73', '493', '198'})
0.010224538893344026 : frozenset({'990', '493', '198'})
0.0101242983159583 : frozenset({'990', '522', '198'})
0.0101242983159583 : frozenset({'527', '578', '198'})
0.0101242983159583 : frozenset({'527', '73', '198'})
0.010425020048115477 : frozenset({'990', '527', '198'})
0.010024057738572574 : frozenset({'73', '578', '198'})
0.0101242983159583 : frozenset({'990', '578', '198'})
0.010324779470729751 : frozenset({'990', '73', '198'})
0.016639935846030473 : frozenset({'990', '842', '198'})
0.01082598235765838 : frozenset({'316', '218', '527'})
0.010024057738572574 : frozenset({'316', '218', '562'})
0.010224538893344026 : frozenset({'316', '218', '959'})
0.011427425821972734 : frozenset({'420', '218', '562'})
0.010425020048115477 : frozenset({'218', '562', '527'})
0.0101242983159583 : frozenset({'218', '959', '527'})
0.010024057738572574 : frozenset({'845', '218', '562'})
0.0101242983159583 : frozenset({'562', '218', '959'})
0.01082598235765838 : frozenset({'284', '450', '230'})
0.011928628708901363 : frozenset({'284', '664', '230'})
0.012028869286287089 : frozenset({'284', '957', '230'})
0.010725741780272654 : frozenset({'664', '450', '230'})
